customer_id,is_dashpass,acquisition_channel,device_type,city,signup_date
888d3b72871bb77b66838b4b59a7497e,False,organic_search,Android,Phoenix,2025-02-15
15c9f1f3d32d5226f79571a100a8f7fe,False,referral,iOS,New York,2024-04-19
458e853410c62ec3c56ddb76250e67a8,False,paid_search,Android,Austin,2024-09-22
7ca5260cc576f40a29e0a40dd4d3fa0a,True,email,Android,Austin,2024-12-07
43c6df1e7e000a1a44ab1e7540868732,True,paid_social,Android,Chicago,2024-12-07
29d59aefe38516c13125116fda9e4ebd,False,paid_search,iOS,Phoenix,2024-08-21
0db7363a1c1cb618bac7b05d8276f7bb,True,referral,iOS,Miami,2024-06-30
eceb1256610892e77f328ca3d8a54dee,False,referral,Android,Miami,2024-12-16
a3983b8b6b679c9f645e6ef9517ac98d,False,organic_search,Android,Miami,2024-04-15
1c7654b568e0413ca7b8f7a891d7b26b,False,email,Web,New York,2024-12-10
fdc1353690b8a0895a2faef8c3575cbc,False,paid_search,Android,Phoenix,2024-03-16
ae5f4504c4c03537c33d45c3abf7b1ca,False,paid_search,Android,Seattle,2025-01-02
0058e7db269cc11558913b42beb115d0,False,paid_search,Web,Phoenix,2024-12-18
d8d0428b9987255a67e42a7d6e6f2042,True,email,Android,Houston,2024-11-06
000bfa1d2f1a41876493be685390d6d3,True,organic_search,Android,Phoenix,2024-05-17
76415e22ee395842dd2428a274776e94,True,paid_social,Web,Phoenix,2024-12-31
50950a1d1b1bba05dafe04579df8fe91,False,email,iOS,Miami,2024-08-27
802ce2dcb7d0d4a534945e27d53a9636,False,referral,Web,Phoenix,2024-04-02
7b8bcdfaf83578e4f23673725df7f3ed,False,paid_search,iOS,Los Angeles,2024-04-24
ff8eddc3ff272a5724e2ac6635cb7df2,False,referral,Android,Chicago,2024-06-17
4c2841b96231710cbfc1ce896d88dac1,False,organic_search,Android,New York,2024-05-14
b919a9e7991eda8bd286ed35446ee463,False,referral,Android,Boston,2024-07-24
8fa1be88b8d4b3afb521ce3170ac9af1,False,organic_search,Web,Los Angeles,2024-12-11
3c784e5a869bdde44bcde14b7471bc4e,False,paid_search,Web,San Francisco,2024-08-26
a72b72235f0266c1b2eefbf2037c523f,False,email,iOS,Phoenix,2024-08-07
cff0857d677e9f5ce1bb5565401666ba,False,referral,Android,Austin,2024-05-01
1b0843d4f653e7301b596757fed2179d,True,paid_social,iOS,Miami,2024-08-24
bc985beb2db2e72ae03a4c4a88ddb58c,False,paid_social,iOS,New York,2024-04-25
35cae1febfc8345355b6b53fdae6bb50,True,paid_search,Android,Miami,2024-03-27
8bc3746e85755be3cd732b6dbe4bc21a,False,paid_search,Web,Houston,2024-07-28
18721874fc1a8af5a28e2e8525ec39ef,True,referral,Android,New York,2024-11-21
27d79cba68ba1f1873245f9d1c45b0e0,False,referral,Web,New York,2024-10-08
3d8d8f40a0e374a9ce0f2a7d1252c316,False,referral,iOS,Los Angeles,2024-11-26
c42160368622c0f30dbb43756bb6fe09,False,organic_search,Web,Los Angeles,2024-05-09
2057b7f5d075a840e381f8073a6ec9be,False,referral,Web,San Francisco,2024-03-23
60aa9fbdfb6f0898ec32c23ee2245b26,False,email,iOS,Seattle,2024-12-11
28ad66c8baf13c85d2a936d0b06e73f6,False,paid_social,iOS,San Francisco,2024-06-15
ee973ae3d148977a7717fdba51bc7fce,False,referral,Android,Seattle,2024-05-21
7d1e984a4531da606a7a8defa2605656,False,referral,Android,Phoenix,2024-04-08
b27bb65f4dc82b2281ae2e783abdf8d3,False,paid_social,Android,New York,2025-02-14
90aee4ffb98cfdb9d46b7cef63b2428f,False,paid_social,Web,New York,2024-07-21
b354b80f821162d315ce64131d8d889d,True,paid_social,Android,Boston,2024-03-21
2fed10c7ff4a9eb7bcdfa9c0ec08a181,False,paid_search,Web,San Francisco,2024-11-05
d5aa348ef6262fa1375d429bdf1fb17d,False,email,Web,New York,2024-05-03
b451c6a6c5b26e754acb926b131c1ece,False,paid_social,Android,Los Angeles,2024-08-23
85581a001197d6fe7ee64a2b4aa355ff,False,paid_social,Web,Boston,2024-12-14
763ee7526cfb0c0cf9b56d2990a5608c,False,paid_search,Web,Seattle,2024-04-10
fef1b9aff93f898e82d0529baf18eb81,False,organic_search,Web,New York,2024-10-19
beac646283545df90be6dbf8b17668b7,False,paid_search,Web,Austin,2024-06-14
335fd9357dc8243c70bab62afefecfd0,False,paid_social,Web,Phoenix,2024-11-15
d83ddb42bf0cac994be9bd2cc41bbfd1,False,referral,iOS,San Francisco,2024-07-02
8ea3ac9d23c41e3e9402a59465e534c5,False,referral,Web,Los Angeles,2024-05-23
826df974b989d9b10fba85c7d3020da8,False,email,Web,Seattle,2024-10-05
09ce6072ee896c89c6e24757c777f89d,False,referral,Web,Boston,2025-03-07
a34f3b7088cb15df6122dcc74cb10e72,True,referral,Web,Austin,2024-04-27
3d524cae0ddfe0e918f39e7e8ab49e8b,False,email,Android,Houston,2024-04-15
0e00daddecfabd465d514a0b11bfed6c,False,paid_social,Web,Houston,2024-09-22
bd8bee2d841f2573c7c4f2d49dfdcaf0,False,email,Web,Miami,2024-10-14
d80730c15c647bc8f2ad77c908ba5ca9,False,paid_search,Android,Phoenix,2024-08-24
fab0026e50b7eb33c212efc1c6166500,False,organic_search,iOS,Seattle,2024-10-10
5484a1006f5484e669c209696bebd72e,False,paid_social,Web,Austin,2024-08-31
02552fea6f4fa9a5c61bf9d22408ae73,False,paid_social,iOS,Austin,2024-07-20
6cd44af71dd90a84539acf678558dd13,True,organic_search,Android,Phoenix,2024-05-11
f1e036dfac59643f7bdd306447f92402,False,email,Web,Los Angeles,2024-07-28
96fa3370602b1999508a71f7aa230747,True,organic_search,Android,New York,2024-12-06
b8d452f6fbc481bec51a590bdaf3aa5c,False,organic_search,iOS,Boston,2024-07-31
bc50d0c6d5effaefb4d2423feda931d7,False,email,Android,San Francisco,2024-09-29
c9eeb722e345d9d30bd9c199909c0353,True,paid_search,iOS,Phoenix,2025-03-05
d59a95b04f362565e898b4e30a3f317e,True,referral,Web,Miami,2024-08-15
b5af69f1d804d5ca35e8260e4f824f08,False,organic_search,iOS,San Francisco,2024-03-19
18b823b5a2562bea2e34a6439c26a313,False,email,Web,Austin,2024-04-01
3b2ad448a0f1a18dc1c6d780aa0cdc19,False,email,Android,Austin,2024-07-02
f012d0428d09708815ca563418f16d71,False,paid_social,Web,Miami,2024-03-28
fcc0b9a99e5f9cc9a19ad06681501206,False,paid_search,iOS,Chicago,2024-05-12
96b0a471aba52c813773729f3831ba52,False,paid_search,Web,San Francisco,2024-08-01
500865a5429712efcaa69445bb2fe82d,False,email,Android,San Francisco,2024-07-20
e87c2e2e5985c5996ec20651a3d50fe7,False,paid_search,Web,Miami,2024-10-07
1ed8e966f81f1696c0ac0d7be843db8a,False,organic_search,iOS,Phoenix,2025-01-24
9a2a773f825d14c6640c7bbfdfd07d9a,False,organic_search,Web,Boston,2025-02-05
ec5a4a6a4576503926bb9e6e1cfa24a2,False,paid_search,Web,Seattle,2024-09-13
5363a5cf51015b74dc3fdac330f8af9f,False,email,Android,Chicago,2025-02-04
7f6fc5ee700cebedcb210670280ea0b8,False,organic_search,Web,Houston,2024-08-09
42d60bb3c54032d55573adc4c2e694c6,False,referral,Web,Miami,2025-02-01
29f0412128aa2713aac662a2c36d97c3,False,referral,Android,Chicago,2024-12-13
57c27c0f19165cea8452537e5873bdcf,True,referral,Android,Austin,2024-06-10
642ac36382354363985c6bfdba639c42,False,paid_social,Android,Phoenix,2025-01-07
583109e2a04f1245a884fb5c7e5fc18b,False,organic_search,iOS,Phoenix,2025-01-23
3a205021b542565ebf170c0ec55783d9,True,paid_social,Web,Boston,2024-10-28
7d4d746cffd41458907db9b56344357a,False,organic_search,Web,New York,2024-09-04
9606af90e4f6f677e5f2469b5b2d3e7d,False,paid_search,Web,Houston,2025-02-10
941c731b8ffe27940e64d4b4793a2cd4,True,organic_search,Android,Houston,2025-02-08
fdc6af1584f0d901b388b9034a9f6b2a,False,paid_search,Android,Austin,2024-11-21
974fcb536095266b0620344239af2d66,False,email,Android,Los Angeles,2025-02-17
043afed31d52a09afda151e9f0b3d0ad,False,organic_search,Android,Seattle,2024-03-28
23682f9c8c2e9cc04075f7cc97a18b42,False,organic_search,iOS,Phoenix,2024-05-22
2658a19f7aad299279da193e9bed3776,False,organic_search,Android,Los Angeles,2024-10-05
5d76af7047f41670ff622957a7c4c908,False,paid_social,Web,Los Angeles,2024-08-10
fe4d4f723597e832e9bbc67080a34c27,False,paid_search,Android,Phoenix,2024-09-11
fc0334b0e1e56824d1886ffc4b7d2f36,False,paid_search,Web,Los Angeles,2024-04-13
ac5d0fd6a8a15806c41274e9b79f8235,False,referral,iOS,Seattle,2024-10-27
377b1fa711a628cfb829644338ab9747,True,paid_search,Android,Houston,2024-09-12
a61c90260897c58b7365e7b2e664c93e,False,organic_search,Web,New York,2024-08-22
5971177a39d41f2c0b62b8a0d4ccde6a,False,paid_search,Android,Houston,2024-10-29
13c150eddeb625f94e1124d7617418be,False,referral,Android,Chicago,2024-07-07
872104e59321d8928cfbca9c16776b2c,False,paid_social,Web,Austin,2024-07-03
1c70a019867106ec567056e97be5c22f,False,paid_social,Web,Los Angeles,2024-03-29
9d4d90e41c78deb7d96cba3a34d6c752,False,paid_social,iOS,Seattle,2024-04-20
1b541100aec8ba1888e7ac989e25c558,True,paid_search,Web,Houston,2025-02-24
05af4d441293afa8f7d8a960b3caf4b0,False,organic_search,Android,Phoenix,2024-12-02
7acf19ddc75a0935581845e1c89edb3c,False,paid_search,iOS,San Francisco,2024-09-04
d34b50db07b008ab98c58585e1a29926,False,paid_social,Android,Houston,2024-05-30
8e09c50dea96005f5da717dc83d4ccd5,False,email,Android,Seattle,2024-11-16
2968cb453924e6c2381a1f4320c50e94,False,paid_search,Android,Phoenix,2025-01-27
fb1b6ae62699d7795f7a7c37a23f5b2e,True,organic_search,Android,Seattle,2024-05-17
397c4d07fabeb060c739abfea3efc309,False,referral,iOS,Seattle,2024-04-29
aef364019ee11174e721527b1f379acb,True,email,Android,Los Angeles,2025-02-16
5b7743d8f930a9dd5cfdb503aa8e31dc,False,email,Web,Chicago,2024-11-03
d7536e2dd23e729efa38bb5c57355483,False,email,Android,Miami,2024-12-03
3f8f42bd3277d3483aafe9b39cf930a1,False,paid_social,iOS,Phoenix,2024-07-06
860f75391be5698f015d3b234e7576d6,False,paid_social,Android,New York,2024-06-14
d2f1fe59d13ac0fcdfcecc8427ec4f0c,False,referral,Android,San Francisco,2024-06-29
c429edac96b2ea3e54ed9ed0f9944844,False,email,Android,Seattle,2024-04-23
7c08b70c272710b9e1bc9fa8f319b8e0,False,organic_search,Android,Austin,2024-12-29
8056b915d8768eaf54c7f2da7d94687d,False,referral,Web,New York,2025-01-16
1f9e5063f4775f58e37fcee48b6d9538,False,email,iOS,Miami,2024-10-05
2ab762d43195d0d50046acf0fba47b63,False,paid_search,iOS,Los Angeles,2024-05-30
296abfdab73db3e8b962ba5c4389475f,False,paid_search,Web,San Francisco,2024-10-02
a2d7165ba64b14ed73dba5cead4ca823,True,paid_search,iOS,New York,2024-03-15
1b7d1eefc0ef7e7b8c31e93c20162b00,False,organic_search,Web,San Francisco,2024-09-08
e6c02b1165f16b52650469935b65bcbc,False,paid_search,iOS,New York,2024-08-03
c413c967f0229c9c432d19767feb3cb2,False,referral,Web,Houston,2025-01-11
5367337cb6bc911b1c82aab5def50a83,False,paid_search,Android,Houston,2024-08-31
522631e0b122753d0330b966b90f6e2b,False,paid_social,Android,San Francisco,2025-02-11
2d81b697523636d18b7ac4e7397aebd5,False,paid_search,Web,Houston,2025-01-07
4f690c27f260e55819bdfab13caa7136,False,organic_search,iOS,Boston,2024-11-13
1f4a3983dbe5e967482c2f5569f962e0,True,email,Android,New York,2025-03-01
b780d717ee630cb04f7a31a75841e10d,True,referral,iOS,Houston,2024-12-03
782d02110160b9efdd83f0b5d27376ad,False,paid_social,iOS,Phoenix,2024-10-10
5cd682bd2b2999589829812da7af0735,False,email,Web,Seattle,2024-04-20
cd5740d455fe33fd394fbecc7832c506,True,referral,iOS,Los Angeles,2024-04-23
890d2b911fee843260ea88bf78dac846,True,email,iOS,New York,2024-05-09
af8657cf35a8c9d9d23b8bdb4a771aa4,False,paid_search,Web,Chicago,2025-03-13
16211bcf5b07a02aaa15f592d88cd42f,True,paid_search,Android,Houston,2024-06-17
80c75765d37423d7b0f1982db401530f,False,referral,Android,Seattle,2024-08-15
2c9b76b4113203e14a84f098fc8f3012,False,organic_search,Android,Phoenix,2024-08-12
f38d0a168948a5dd98c2b8e0f9eb3120,False,organic_search,Android,Miami,2024-08-22
17160c7fbbc329f3654b5c54b0ad2dd9,False,referral,Android,Los Angeles,2025-02-11
1b3b35aeac8f2ce009f59279efc77ab6,False,email,Web,Phoenix,2024-11-25
09d9c1ca3aa11afaef88d082942c2f0c,False,paid_search,Web,Houston,2024-07-29
e93c9d91e73b0d4d2ce6670f9f060702,False,email,Web,Seattle,2024-09-27
c21b919e97346078646722f34ec6daf7,False,paid_search,Web,Los Angeles,2025-02-19
20369973d358044fad9e0d82001af01f,False,paid_search,iOS,Seattle,2024-09-21
83745739eb78c2ecf6a0598c5634367e,False,email,Android,Austin,2024-06-03
115fa5348efcfb9e8640bcac0bc2c13e,False,referral,Android,Chicago,2025-02-23
843064615116e95a3b23fb1759009abd,False,organic_search,iOS,Boston,2024-10-25
7834dc05d682d73517451bc1655add08,True,email,Web,Houston,2025-01-30
b980c10b6fb620a660cabe81d401d9b1,True,email,Web,Austin,2024-11-03
8d53ffec81bf60e4678311172749d6f6,False,paid_search,iOS,New York,2024-05-22
030fbdd408131cb4235b5b7f241d727e,False,referral,Android,Phoenix,2025-02-03
de166e0e5846bcc902deba22ef24bd77,False,paid_social,iOS,San Francisco,2024-06-21
da35742c46291cee09a5feea6c2d284a,False,paid_search,Android,New York,2024-08-27
3e3df9352e18a9645a6dfc78b0538585,False,paid_social,Web,Austin,2024-06-29
61eb8a928e032fcaa4bdb3b87f8e0e92,False,referral,Web,Houston,2024-08-07
f55e47d7febeb28f40031382f1c0a0fb,False,email,Web,Boston,2024-07-12
25cb1a2b2c1a81a230a1b283aa356d26,False,organic_search,iOS,Seattle,2024-10-24
a53e2dafed467a693ab5e75aaa38e6b3,False,email,iOS,New York,2024-06-26
50d38ebfa2476b95a3eef6f13619fed4,True,organic_search,iOS,Houston,2024-04-05
5273e94e60f4040f2bac5015e351c2dd,False,organic_search,iOS,Seattle,2024-07-15
63cca7e36e792053f7ec566ef2445f43,False,paid_search,Android,Chicago,2024-04-20
c1d365220b408879df6a5fb635808e57,False,paid_search,Android,Seattle,2024-12-22
5c11388a117bc2f9c137f7c123f44325,True,organic_search,Android,Phoenix,2025-01-10
b3fc17304e79650b12ef436bf5e7e133,False,referral,Web,San Francisco,2024-05-07
26e86d4e15fb994dc778032a32566867,False,referral,Web,Chicago,2024-08-24
ef8d54b3797ea4db1d63f0ced6a906e9,True,paid_search,Web,Houston,2025-02-25
a85e98ab857451a1af52f7a996dc81e8,False,referral,Web,Miami,2024-04-13
5f3cdd64b6cb2c62c24c0afa10025793,False,email,iOS,San Francisco,2024-12-11
f5b5ccef4e3e00975bd50eb142442eef,False,paid_social,iOS,Boston,2024-04-20
a61654cc37cd1130c3d8a32fb45633d1,False,email,iOS,San Francisco,2024-09-10
5e831d4f5dd6db5c86417995ba7b06bb,False,paid_social,Android,Los Angeles,2025-02-28
119d9879574377e31c5d0249e3317135,False,organic_search,Android,Houston,2024-12-14
b8fe32c8945b1b11495d411e4e8d7d9f,True,organic_search,Web,Austin,2024-12-16
1d6839096ee1dc833817de863a170299,False,organic_search,Web,Austin,2024-06-29
d3b3df82f6543dc02057ee6382c4e600,False,organic_search,Android,Boston,2024-04-11
5539bfde036d97cba79b8ea4c2b631f4,False,referral,Web,New York,2024-05-16
fbac3948da21dc052716e0659d9f228c,False,referral,Android,Seattle,2024-03-26
02f410767a69227b0e2bfa75efb1a3dc,False,referral,Android,Miami,2024-11-09
955fec072fe48033fbfb41c950072b7c,False,referral,Web,Boston,2024-08-04
bc6d25a0927e2c7f13676b644af4ca64,False,paid_social,iOS,Miami,2025-01-13
80e368e41c2ca7f187d9311e768dc902,True,paid_social,Android,Chicago,2024-06-17
f7797ff55ecdb89dff80ad0ffb2471c1,False,organic_search,iOS,Boston,2025-01-05
44d086538fc557592c5f4307d697139a,False,email,Android,Miami,2025-02-16
1a6a081b4672e22ac8a9c93f0583a87c,False,paid_search,Web,Phoenix,2024-08-17
5d71833a49791ebf52398b6bfdf20baa,False,paid_search,Web,Austin,2024-07-11
a77c5403d6e63616dffdeab9af21cf7a,False,organic_search,iOS,Houston,2024-10-12
df32f6d42bd9f59b65b57985b161eaf6,True,paid_search,iOS,Chicago,2024-10-12
d53071364684fc8e947339e6f6526fc8,True,organic_search,Android,Los Angeles,2024-07-12
aac0f10925c86cb0ddc3e5231d73c976,False,organic_search,iOS,Boston,2025-01-24
d05658f0f527a8dfcaaa935a160a5094,False,email,Web,Austin,2024-12-17
c6996ccf5d071fd9e214d1cef7fc8e7d,False,paid_search,iOS,Houston,2024-12-05
73bba9ed29bc0a8863652807643ea724,False,email,Android,Austin,2024-10-02
3121ab94c8521f3dd674239524b337b4,False,paid_search,Android,Boston,2024-08-04
182491a144858edd68163675689069d6,True,paid_search,iOS,Chicago,2024-11-08
be2b2715ea6493f6dddcb063b482f04e,False,referral,Web,Chicago,2024-09-19
1e741211c960f8d4880e21cf39118cc9,False,paid_search,Android,Austin,2025-03-10
917d32872d3c7bbe96ed074c67c30f28,False,referral,Web,Los Angeles,2024-03-24
08ebec5a1837c806bebe29c16c9736ca,False,email,Web,San Francisco,2024-07-14
8a4d4eaef366b4b477891b7180f59aa7,True,referral,Android,San Francisco,2024-10-29
c1cc7a79a75366146aa5b3afcb83ca76,False,paid_social,Web,Boston,2024-05-29
7891d406499c527836df0c0f9e48f712,False,paid_social,Android,San Francisco,2024-06-20
2e54509ba945d76438370d9e475606c0,True,organic_search,iOS,Austin,2024-10-24
af42c6dee774a5c90fdfd11f8803978a,False,paid_social,iOS,Miami,2024-07-08
7913821f73bc849c1c24a8aba1dff4c6,False,organic_search,Android,Phoenix,2024-03-25
4b318eb7137fa528187f45aa9f73d30a,False,organic_search,Web,Phoenix,2025-02-13
95d2b1df1ed35d7222af9497dc7f4ae2,True,referral,Web,Austin,2024-03-17
6f84cddaa35e02a852f6c6435b384dd2,False,referral,Android,New York,2024-12-16
3f4ae4e79252a67d79d15573f5763148,False,organic_search,Web,Austin,2024-03-22
c8739439502c8d2219ee81f198ad5a1d,False,email,Android,Chicago,2024-04-18
e1f1862e74270220628e76ecc8d68f98,False,paid_search,iOS,New York,2024-03-26
c0de68c9688745041397246020b26800,False,paid_search,Web,Chicago,2024-10-11
eca47d88709730dffaf3f221a8f3e89b,False,paid_social,iOS,Los Angeles,2024-12-10
468594b34a196118b704963bacd30529,False,organic_search,iOS,Austin,2025-03-04
9a0ee875afc94eecc7f41411782c13b0,False,organic_search,Android,Los Angeles,2025-02-20
3a69e1826b490a9a1253e94e511feb11,False,referral,iOS,Miami,2025-01-30
cc97fdfed9c759fea081462e7e48b467,False,referral,Web,San Francisco,2024-12-07
a56176db79e4f08b0619930f19b3b96e,False,paid_social,Web,San Francisco,2024-03-17
7ddf6d4ff21a5df486ed1d108109a94b,False,email,Android,New York,2025-02-15
d6b16a36630d522cbcfab1f190b5467f,True,paid_search,iOS,Phoenix,2024-03-18
2913887204f4f95ab9f513c860b13e84,True,email,iOS,Phoenix,2024-05-10
835e52c41ec944a943c6c35275acdd6f,False,paid_search,Android,Chicago,2024-11-01
45f56895cb6d84638a909cfc589be011,False,organic_search,Android,Phoenix,2024-03-24
a15630ebd61b2a42d78cb93fbebeda88,False,organic_search,Android,Austin,2025-01-27
a5325bc7a79f0f2633f961528afb93de,False,organic_search,Web,Austin,2025-02-13
2dda014d2afe7ff1c7d7d3c5b28284ed,True,organic_search,iOS,Los Angeles,2024-08-11
1de511947aaa6cb03c498c8d7f27964d,True,paid_search,Web,New York,2025-02-19
741175972459abe8755d074d99abc6c4,False,organic_search,iOS,San Francisco,2024-12-03
8c296c8a3cc2e89c821c83d7ea35d891,False,paid_social,Android,Houston,2024-06-11
469ddbce2355bcaba3c0b609127f638f,False,paid_social,Android,New York,2024-05-26
7df622c0386808fe50377fc0d27ee3a8,False,referral,iOS,Phoenix,2024-03-18
671ca935e1dc93ede24ae0b286111a54,True,referral,Android,Houston,2024-08-09
e1f50c6c0a443c30340b982b8fbe1a14,False,referral,iOS,Chicago,2024-07-24
88d587f6cad231918c63f6eacc05249c,False,referral,Web,Austin,2025-01-15
1d5fd6e985ad77152f8559f15f085fd8,False,email,Android,Miami,2024-07-17
a3f950daf5819f8a6848e70fdf61434a,False,paid_search,Android,Chicago,2025-01-04
615922c430abddd368735199c38e735d,True,paid_search,Android,Chicago,2025-02-25
9724243af3e8ca5069a5a63a0104aa07,False,paid_social,Web,Seattle,2024-03-29
e539f349354711c5ba3ae28aa7b87f88,False,referral,iOS,San Francisco,2025-02-04
87c6a32c322fa3e1bd1f1a0e47b4f201,False,paid_search,Web,Phoenix,2024-10-21
34620e944336ce7f894ab2a658e78de5,True,paid_social,Android,Houston,2024-11-26
c8edac3754c7f02ea2fe2c2807434cf2,False,organic_search,iOS,Boston,2024-12-20
d279762c12550630b16f4b73a60f8eaf,False,paid_social,Android,Chicago,2024-12-02
23fa15659f3e61440e97fc487d7467b2,False,referral,Android,Miami,2024-04-30
a86f29fdc92c603fdd3d4f530230644a,False,paid_search,iOS,San Francisco,2024-04-02
120abf6e9c05f5ba0d69603dc05a98cd,False,referral,iOS,Chicago,2024-10-29
f73e3c901fc73a2576be1f5c1b8e229e,False,referral,Android,Los Angeles,2024-11-07
915576ac0abe2ffd7a97c7db777108bc,True,referral,Android,Chicago,2025-02-13
f170c6e04c4cdf9219fc5c669b10f506,False,paid_social,iOS,Austin,2024-10-22
a45bcefda1f47098416e2f8112030dea,False,email,Web,Miami,2024-06-16
abce4226700c80f3664c1df34203d759,False,email,Android,Houston,2024-06-02
6beccfbe45aa4b180d2b6885886fccd6,False,referral,Web,San Francisco,2024-11-03
84b5012d933ff251917aa48ff80739f0,False,email,Android,New York,2024-09-26
5bf1a29b8a12a67fc3e88a85023aeca4,False,paid_social,Web,Los Angeles,2024-07-01
6274efe311961dac63d754ca7c24e673,False,referral,Web,Seattle,2025-01-04
606c42ca09ee5949a34f1dd4069e74e1,False,paid_social,Web,Chicago,2024-04-12
e9b0e3dd8bf7b96595031953b29e811c,False,paid_search,Web,Boston,2024-06-03
320e13a9e22b4e4cda8c17ed1c140ce0,True,paid_search,iOS,Chicago,2024-07-30
8588ffeed09487d07cfb0442a51d2b0b,False,organic_search,iOS,Phoenix,2025-01-15
8aa802da0f525a68e7fae5e67929ebdd,False,paid_social,Android,Austin,2024-05-30
9ca9123755eb1cad8bce91226475ab4e,False,email,iOS,Chicago,2024-06-23
4b3ee9aa32764c972f18487821f0e0d6,False,paid_social,Android,Phoenix,2024-04-24
9b45b4d8f54a9233ac0f3d23381176a5,True,paid_social,iOS,Seattle,2024-10-24
0d57344e9e4e9d16dc699cb417e50cb0,True,paid_social,iOS,Boston,2025-03-03
6ff5b9e7142f8caa8b4958074afc6029,False,referral,iOS,Austin,2024-04-16
d47a4aa9da0e66618739308d21e548e0,True,organic_search,Android,Boston,2025-02-16
da10fa9297d68af39135afa6a3161298,False,paid_social,Android,Seattle,2024-12-09
4b1397a3a70f8971b201978dbcb0619c,False,paid_social,iOS,Seattle,2024-09-20
e39e421b06cf25c423681cf58e943d34,True,paid_social,Android,San Francisco,2025-02-17
2db8aae1759be06242d5199c61fa7706,False,email,Web,Seattle,2024-05-18
904d27a97e6551227ff4cd1be288226c,False,referral,Android,Miami,2024-04-03
baffecbd1fcc31f8a415cef1cd8cf772,True,paid_search,iOS,Houston,2024-05-17
8a714ed030150d62a04e654d38e0e937,False,referral,Web,New York,2024-07-07
c319a31dfc71dd99409f8ac3538dd77a,False,email,iOS,Houston,2024-12-22
58bd8e8e646077fbc3a02f1dbc610ac1,True,paid_social,iOS,Houston,2025-01-11
011b7396d7220ca4ff52508adcb6b870,False,organic_search,Android,Seattle,2024-04-10
76c97e01b5a2a58b8456c4db49bd988b,False,email,iOS,Phoenix,2024-06-01
a180108edfd35a0ea0ec49427a321ec9,False,email,iOS,Phoenix,2024-11-09
2d7e9062679c16adc25b8a3a5ec9001e,False,email,iOS,Chicago,2024-09-04
40531f4f22cbbc7e1b43af10f140697b,False,paid_search,iOS,Austin,2024-12-25
97695e8bd81166befd305a84ba9d878a,False,referral,Web,Los Angeles,2024-05-02
0fe9114129c81c945c319dc5af0ed961,False,email,iOS,Chicago,2024-06-21
96afe4f64901eb42983d3ac24a2360ca,False,paid_search,Web,Seattle,2024-11-14
ad7d6a3eae5d3ad55cb66a7da687ff53,False,organic_search,Android,Seattle,2024-12-26
7fc67a676286f54e9fb2946e223797a6,False,organic_search,Android,Seattle,2024-10-13
0274b33316518523077f46c699109015,False,organic_search,Web,Austin,2024-11-19
a05382851479d83bb56b006c9e2b82f8,False,email,Web,San Francisco,2025-01-19
54f53965480837781ce5908fa0f47a79,False,referral,iOS,Chicago,2025-02-03
f43d478c1c93eb6f2cd70a95b7f59df9,False,paid_search,Android,Los Angeles,2024-10-19
7f14bee9eea922025f59bf605488435f,True,referral,Web,Miami,2024-10-29
aa591348866497ba6bf83de62e4f8813,False,paid_search,Web,Austin,2025-01-18
12178c40438799ec2effb7040c841290,False,email,Android,New York,2025-03-02
bdf0db9861842b73a9d715e8574914d6,True,email,Android,San Francisco,2025-01-31
ac3e0bfc1c22b67c4d7c11c7c78436ac,True,paid_search,Web,San Francisco,2024-10-16
f65cdf803fa5c41517f5269804281190,False,referral,Web,Phoenix,2025-01-21
5e93dc06f6ee570c4bd75357a601f18a,False,organic_search,Web,Phoenix,2024-05-03
2f679a526d3b619beccc26a3d1435de4,True,referral,Android,New York,2025-03-07
485bb7a7439d2e169b88b530385db387,False,referral,Web,New York,2024-06-23
eb0baf6a65be401b150889aebc13845e,False,referral,Web,New York,2024-10-24
03d9f0637ae0ea5af27cc258a608618a,False,email,iOS,Chicago,2024-05-30
6393febe6679688b51fdca92cc1b4fa4,True,organic_search,iOS,Chicago,2024-05-10
750d05ca464c997d77832cc3b43683c2,False,email,Android,San Francisco,2025-01-02
1be018116bfb61b172411dd4f9aa7c85,False,paid_search,iOS,Boston,2025-03-07
aa5a0cecdc8a2863c80f2093ce98c545,False,organic_search,iOS,San Francisco,2024-04-01
74cb1ad7e6d5674325c1f99b5ea30d82,False,paid_social,Web,Los Angeles,2025-02-16
a74604c8d59be4d5eebd1fdde0e5e57c,False,organic_search,Android,Phoenix,2025-01-24
7ff077542c9ad55ad5c8509ce1638f0b,False,organic_search,iOS,Phoenix,2024-10-12
f2cc117767b164a98884538669b7ecd0,False,organic_search,Android,Los Angeles,2024-08-18
bd3001c423ef9a9092b0a5158f1ccdf6,False,paid_search,Android,Phoenix,2025-03-03
35dac57557b3ffbf2f231d3c1483fde1,False,paid_search,iOS,New York,2024-07-20
5756ddc3a91220a5a56cfebead9fa9a5,False,email,iOS,Seattle,2025-01-16
6bdd34652c5ca96ab6cb5d78173d2c27,False,paid_social,Android,Boston,2024-06-15
5117941e9f5501b14001d32926016cd7,False,paid_search,Android,Chicago,2025-01-04
d385749f873ff5c52034d332f4f2618a,False,referral,iOS,Seattle,2025-02-14
66ecca30d4b62732f06d4ebeb747b5dd,False,email,Web,Chicago,2024-07-21
9421dec20ad3f90aa1360fa3ea2e080f,False,email,Web,San Francisco,2025-01-13
